,Historical Price,Validation (Actual),LSTM Predictions
2005-11-04,0.260295557042771,,
2005-11-07,0.259149217243698,,
2005-11-08,0.254334590087593,,
2005-11-09,0.265797988078319,,
2005-11-10,0.255939465806294,,
2005-11-11,0.260142711736227,,
2005-11-14,0.265645142771776,,
2005-11-15,0.266256523997948,,
2005-11-16,0.26533945215869,,
2005-11-17,0.277108540762503,,
2005-11-18,0.276573582189603,,
2005-11-21,0.281464631998979,,
2005-11-22,0.288954052019588,,
2005-11-23,0.288113402833601,,
2005-11-25,0.290941041004647,,
2005-11-28,0.289489010592488,,
2005-11-29,0.271147573807325,,
2005-11-30,0.276267891576516,,
2005-12-01,0.279554065667192,,
2005-12-02,0.279630488320463,,
2005-12-05,0.274433747898,,
2005-12-06,0.275580087697073,,
2005-12-07,0.276038623616702,,
2005-12-08,0.273822366671828,,
2005-12-09,0.277719921988675,,
2005-12-12,0.281770322612065,,
2005-12-13,0.285438609969098,,
2005-12-14,0.282763817104595,,
2005-12-15,0.279171952400834,,
2005-12-16,0.281617477305522,,
2005-12-19,0.27695569545596,,
2005-12-20,0.276802850149417,,
2005-12-21,0.276267891576516,,
2005-12-22,0.284674383436383,,
2005-12-23,0.286890640381257,,
2005-12-27,0.288648361406502,,
2005-12-28,0.291323154271004,,
2005-12-29,0.284827228742926,,
2005-12-30,0.279401220360649,,
2006-01-03,0.29208738080372,,
2006-01-04,0.300264604703771,,
2006-01-05,0.307066220844936,,
2006-01-06,0.312110115960856,,
2006-01-09,0.320822298433808,,
2006-01-10,0.32089872108708,,
2006-01-11,0.332514964384349,,
2006-01-12,0.327776759881516,,
2006-01-13,0.324872699057198,,
2006-01-17,0.324642666870851,,
2006-01-18,0.32632549369589,,
2006-01-19,0.344436898294705,,
2006-01-20,0.334808408209028,,
2006-01-23,0.336718210314283,,
2006-01-24,0.338399508686256,,
2006-01-25,0.335419025208667,,
2006-01-26,0.346882423199394,,
2006-01-27,0.353454771380744,,
2006-01-30,0.349480793410625,,
2006-01-31,0.343596249108719,,
2006-02-01,0.343825517068533,,
2006-02-02,0.333355613570336,,
2006-02-03,0.336412519701197,,
2006-02-06,0.345888928706864,,
2006-02-07,0.333584881530151,,
2006-02-08,0.343214135842361,,
2006-02-09,0.337406014193726,,
2006-02-10,0.335495447861938,,
2006-02-13,0.336641787661011,,
2006-02-14,0.337253168887183,,
2006-02-15,0.343749094415262,,
2006-02-16,0.360714923441537,,
2006-02-17,0.362778335079868,,
2006-02-21,0.355059647099446,,
2006-02-22,0.354448265873273,,
2006-02-23,0.349022257490996,,
2006-02-24,0.348945834837725,,
2006-02-27,0.363084025692954,,
2006-02-28,0.360179964868637,,
2006-03-01,0.373859619804238,,
2006-03-02,0.374394578377138,,
2006-03-03,0.375693763482754,,
2006-03-06,0.374929536950039,,
2006-03-07,0.368510034075232,,
2006-03-08,0.366675890396715,,
2006-03-09,0.368586456728503,,
2006-03-10,0.362166953853696,,
2006-03-13,0.366523045090172,,
2006-03-14,0.376687257975284,,
2006-03-15,0.382724647583733,,
2006-03-16,0.369732796527576,,
2006-03-17,0.372713280005165,,
2006-03-20,0.369885641834119,,
2006-03-21,0.38815065596601,,
2006-03-22,0.37699294858837,,
2006-03-23,0.384023832689349,,
2006-03-24,0.397015683745506,,
2006-03-27,0.407714855203517,,
2006-03-28,0.413981512771781,,
2006-03-29,0.436220504873791,,
2006-03-30,0.43920098835138,,
2006-03-31,0.437596112632679,,
2006-04-03,0.442487162442055,,
2006-04-04,0.463197701478635,,
2006-04-05,0.466942411488939,,
2006-04-06,0.467859483328198,,
2006-04-07,0.466636720875853,,
2006-04-10,0.458535919629073,,
2006-04-11,0.447378212251432,,
2006-04-12,0.465413958423509,,
2006-04-13,0.452422107367352,,
2006-04-17,0.453644869819696,,
2006-04-18,0.442945698361685,,
2006-04-19,0.445696913879459,,
2006-04-20,0.445085532653287,,
2006-04-21,0.429036775466269,,
2006-04-24,0.442181471828969,,
2006-04-25,0.441875781215883,,
2006-04-26,0.438818875085023,,
2006-04-27,0.445849759186002,,
2006-04-28,0.446613985718717,,
2006-05-01,0.472291997217945,,
2006-05-02,0.471680615991773,,
2006-05-03,0.474752806653288,,
2006-05-04,0.471680615991773,,
2006-05-05,0.47810011886658,,
2006-05-08,0.475960284574978,,
2006-05-09,0.461439980453391,,
2006-05-10,0.451199344915008,,
2006-05-11,0.43515058772799,,
2006-05-12,0.402441692127783,,
2006-05-15,0.408249813776418,,
2006-05-16,0.397550642318406,,
2006-05-17,0.381501885131389,,
2006-05-18,0.364230365492027,,
2006-05-19,0.371872630819178,,
2006-05-22,0.366828735703258,,
2006-05-23,0.36285475773314,,
2006-05-24,0.367592962235974,,
2006-05-25,0.365605973250914,,
2006-05-26,0.366370199783629,,
2006-05-30,0.351085669129327,,
2006-05-31,0.35123851443587,,
2006-06-01,0.369579951221033,,
2006-06-02,0.364230365492027,,
2006-06-05,0.348945834837725,,
2006-06-06,0.3396222711386,,
2006-06-07,0.333508458876879,,
2006-06-08,0.327394646615158,,
2006-06-09,0.32953448090676,,
2006-06-12,0.30828898329728,,
2006-06-13,0.303550778794446,,
2006-06-14,0.312415806573942,,
2006-06-15,0.339775116445143,,
2006-06-16,0.331062933972191,,
2006-06-19,0.321127989046894,,
2006-06-20,0.316084093930974,,
2006-06-21,0.319599535981464,,
2006-06-22,0.310275972282339,,
2006-06-23,0.310428817588882,,
2006-06-26,0.307524756764565,,
2006-06-27,0.297742657145811,,
2006-06-28,0.314249950252458,,
2006-06-29,0.328464563760959,,
2006-06-30,0.325407657630099,,
2006-07-03,0.330145862132933,,
2006-07-05,0.315319867398259,,
2006-07-06,0.305537767779506,,
2006-07-07,0.296061358773838,,
2006-07-10,0.283222353024224,,
2006-07-11,0.292698762029892,,
2006-07-12,0.278636993827933,,
2006-07-13,0.271453264420411,,
2006-07-14,0.270077656661524,,
2006-07-17,0.272217490953126,,
2006-07-18,0.2870434856878,,
2006-07-19,0.299576800824328,,
2006-07-20,0.29361583386915,,
2006-07-21,0.271606109726954,,
2006-07-24,0.298965419598156,,
2006-07-25,0.309511745749624,,
2006-07-26,0.309511745749624,,
2006-07-27,0.313944259639372,,
2006-07-28,0.346500309933036,,
2006-07-31,0.338399508686256,,
2006-08-01,0.324796276403927,,
2006-08-02,0.34971006137044,,
2006-08-03,0.371719785512635,,
2006-08-04,0.366675890396715,,
2006-08-07,0.362396221813511,,
2006-08-08,0.372025476125721,,
2006-08-09,0.371872630819178,,
2006-08-10,0.369274260607947,,
2006-08-11,0.357658017310677,,
2006-08-14,0.355823873632161,,
2006-08-15,0.390061222297798,,
2006-08-16,0.418031913395172,,
2006-08-17,0.411459565213822,,
2006-08-18,0.418184758701715,,
2006-08-21,0.402747382740869,,
2006-08-22,0.402136001514697,,
2006-08-23,0.401830310901611,,
2006-08-24,0.405957134178273,,
2006-08-25,0.404734371725929,,
2006-08-28,0.418643294621344,,
2006-08-29,0.437596112632679,,
2006-08-30,0.446613985718717,,
2006-08-31,0.444932687346744,,
2006-09-01,0.426285559948495,,
2006-09-05,0.435609123647619,,
2006-09-06,0.413752244811967,,
2006-09-07,0.42200589136529,,
2006-09-08,0.423381499124177,,
2006-09-11,0.429953847305527,,
2006-09-12,0.441264399989711,,
2006-09-13,0.444779842040201,,
2006-09-14,0.443098543668228,,
2006-09-15,0.45181072614118,,
2006-09-18,0.468929400473999,,
2006-09-19,0.456701775950557,,
2006-09-20,0.473361914363746,,
2006-09-21,0.469540781700171,,
2006-09-22,0.455631858804756,,
2006-09-25,0.471986306604859,,
2006-09-26,0.462051361679563,,
2006-09-27,0.460675753920675,,
2006-09-28,0.451963571447723,,
2006-09-29,0.452269262060809,,
2006-10-02,0.440805864070082,,
2006-10-03,0.432552217516759,,
2006-10-04,0.47504321273572,,
2006-10-05,0.461592825759934,,
2006-10-06,0.472750533137574,,
2006-10-09,0.503166749139636,,
2006-10-10,0.491703351148909,,
2006-10-11,0.494454566666684,,
2006-10-12,0.496441555651743,,
2006-10-13,0.516158600195793,,
2006-10-16,0.515241528356535,,
2006-10-17,0.495524483812485,,
2006-10-18,0.482379787449785,,
2006-10-19,0.491550505842366,,
2006-10-20,0.485895229500274,,
2006-10-23,0.482685478062871,,
2006-10-24,0.496747246264829,,
2006-10-25,0.50133260546112,,
2006-10-26,0.517228517341594,,
2006-10-27,0.494913102586313,,
2006-10-30,0.500874069541491,,
2006-10-31,0.532971583915526,,
2006-11-01,0.491856196455452,,
2006-11-02,0.488493599711506,,
2006-11-03,0.498275699330259,,
2006-11-06,0.513407384678019,,
2006-11-07,0.521202495311713,,
2006-11-08,0.528844760638864,,
2006-11-09,0.539391086790333,,
2006-11-10,0.526399235734176,,
2006-11-13,0.550243103554888,,
2006-11-14,0.555745534590437,,
2006-11-15,0.546574816197855,,
2006-11-16,0.553605700298834,,
2006-11-17,0.555134153364264,,
2006-11-20,0.560330893786727,,
2006-11-21,0.551618711313775,,
2006-11-22,0.561095120319442,,
2006-11-24,0.565221943596104,,
2006-11-27,0.539696777403419,,
2006-11-28,0.549784567635259,,
2006-11-29,0.557885368882039,,
2006-11-30,0.565374788902647,,
2006-12-01,0.543212219453909,,
2006-12-04,0.565221943596104,,
2006-12-05,0.559413821947469,,
2006-12-06,0.558649595414754,,
2006-12-07,0.545199208438968,,
2006-12-08,0.543365064760452,,
2006-12-11,0.552688628459576,,
2006-12-12,0.547033352117484,,
2006-12-13,0.553452854992291,,
2006-12-14,0.563234954611045,,
2006-12-15,0.573169899536341,,
2006-12-18,0.583104844461638,,
2006-12-19,0.591511336321504,,
2006-12-20,0.584786142833611,,
2006-12-21,0.579742247717691,,
2006-12-22,0.565986170128819,,
2006-12-26,0.565833324822276,,
2006-12-27,0.573322744842884,,
2006-12-28,0.569195921566223,,
2006-12-29,0.565680479515733,,
2007-01-03,0.551465866007232,,
2007-01-04,0.548867495796,,
2007-01-05,0.51447730182382,,
2007-01-08,0.518298434487396,,
2007-01-09,0.508210644255556,,
2007-01-10,0.533277274528612,,
2007-01-11,0.531290285543553,,
2007-01-12,0.538474014951075,,
2007-01-16,0.539391086790333,,
2007-01-17,0.528080534106149,,
2007-01-18,0.484366776434844,,
2007-01-19,0.487263194993834,,
2007-01-22,0.487270837259162,,
2007-01-23,0.487423682565705,,
2007-01-24,0.502555367913464,,
2007-01-25,0.484978157661016,,
2007-01-26,0.481004179690898,,
2007-01-29,0.461287135146847,,
2007-01-30,0.470152162926343,,
2007-01-31,0.46847086455437,,
2007-02-01,0.474431831509548,,
2007-02-02,0.486812301339533,,
2007-02-05,0.49476025727977,,
2007-02-06,0.512337467532218,,
2007-02-07,0.532360202689354,,
2007-02-08,0.525482163894918,,
2007-02-09,0.499039925862975,,
2007-02-12,0.510044787934072,,
2007-02-13,0.519674042246283,,
2007-02-14,0.512796003451847,,
2007-02-15,0.515852909582707,,
2007-02-16,0.500109843008776,,
2007-02-20,0.504542356898523,,
2007-02-21,0.497052936877915,,
2007-02-22,0.500262688315319,,
2007-02-23,0.499039925862975,,
2007-02-26,0.491397660535823,,
2007-02-27,0.47657166580115,,
2007-02-28,0.473820450283375,,
2007-03-01,0.468012328634741,,
2007-03-02,0.455020477578583,,
2007-03-05,0.439613670679047,,
2007-03-06,0.465566803730052,,
2007-03-07,0.452422107367352,,
2007-03-08,0.471069234765601,,
2007-03-09,0.466331030262767,,
2007-03-12,0.463579814744993,,
2007-03-13,0.444015615507486,,
2007-03-14,0.441875781215883,,
2007-03-15,0.437443267326136,,
2007-03-16,0.433316444049474,,
2007-03-19,0.435456278341076,,
2007-03-20,0.433316444049474,,
2007-03-21,0.458077383709444,,
2007-03-22,0.468165173941284,,
2007-03-23,0.462968433518821,,
2007-03-26,0.463885505358079,,
2007-03-27,0.455173322885127,,
2007-03-28,0.446461140412174,,
2007-03-29,0.43866602977848,,
2007-03-30,0.439888792230824,,
2007-04-02,0.439430256311195,,
2007-04-03,0.437748957939222,,
2007-04-04,0.436831886099964,,
2007-04-05,0.472291997217945,,
2007-04-09,0.463732660051536,,
2007-04-10,0.458994455548702,,
2007-04-11,0.450740808995379,,
2007-04-12,0.463579814744993,,
2007-04-13,0.467400947408568,,
2007-04-16,0.46495542250388,,
2007-04-17,0.469387936393628,,
2007-04-18,0.475196058042263,,
2007-04-19,0.481768406223613,,
2007-04-20,0.487423682565705,,
2007-04-23,0.479475726625467,,
2007-04-24,0.497511472797544,,
2007-04-25,0.506070809963954,,
2007-04-26,0.512335939079152,,
2007-04-27,0.505459428737781,,
2007-04-30,0.502708213220007,,
2007-05-01,0.508057798949013,,
2007-05-02,0.502096831993835,,
2007-05-03,0.511573240999503,,
2007-05-04,0.515241528356535,,
2007-05-07,0.505000892818152,,
2007-05-08,0.508822025481728,,
2007-05-09,0.511114705079873,,
2007-05-10,0.501638296074206,,
2007-05-11,0.537098407192188,,
2007-05-14,0.531748821463182,,
2007-05-15,0.527010616960348,,
2007-05-16,0.533735810448241,,
2007-05-17,0.524870782668746,,
2007-05-18,0.535264263513671,,
2007-05-21,0.536945561885645,,
2007-05-22,0.539849622709962,,
2007-05-23,0.525482163894918,,
2007-05-24,0.506529345883583,,
2007-05-25,0.51447730182382,,
2007-05-29,0.519979732859369,,
2007-05-30,0.521202495311713,,
2007-05-31,0.529440857334382,,
2007-06-01,0.533124429222069,,
2007-06-04,0.536028490046386,,
2007-06-05,0.551924401926861,,
2007-06-06,0.556051225203523,,
2007-06-07,0.550090258248345,,
2007-06-08,0.558649595414754,,
2007-06-11,0.560636584399813,,
2007-06-12,0.554828462751178,,
2007-06-13,0.568126004420422,,
2007-06-14,0.578213794652261,,
2007-06-15,0.604503187377661,,
2007-06-18,0.604808877990747,,
2007-06-19,0.608630010654323,,
2007-06-20,0.609241391880495,,
2007-06-21,0.656929127521919,,
2007-06-22,0.666711227140672,,
2007-06-25,0.649134016888224,,
2007-06-26,0.619023491499249,,
2007-06-27,0.635683629912438,,
2007-06-28,0.641797442174159,,
2007-06-29,0.631403961329234,,
2007-07-02,0.657693354054634,,
2007-07-03,0.658763271200435,,
2007-07-05,0.665794155301414,,
2007-07-06,0.669003906738818,,
2007-07-09,0.688415260669782,,
2007-07-10,0.695140454157675,,
2007-07-11,0.692083548026814,,
2007-07-12,0.705436114006413,,
2007-07-13,0.701101421112853,,
2007-07-16,0.713787581555924,,
2007-07-17,0.710785699735419,,
2007-07-18,0.697738824368906,,
2007-07-19,0.696974597836191,,
2007-07-20,0.68933233250904,,
2007-07-23,0.696210371303476,,
2007-07-24,0.677813910207958,,
2007-07-25,0.67465918308091,,
2007-07-26,0.678021779824856,,
2007-07-27,0.676340481452883,,
2007-07-30,0.695293299464218,,
2007-07-31,0.699420122740879,,
2007-08-01,0.694223382318417,,
2007-08-02,0.691166476187556,,
2007-08-03,0.650203934034026,,
2007-08-06,0.655706365069574,,
2007-08-07,0.6660998459145,,
2007-08-08,0.696821752529648,,
2007-08-09,0.705075399082971,,
2007-08-10,0.672366503482764,,
2007-08-13,0.665029928768699,,
2007-08-14,0.69086078557447,,
2007-08-15,0.661667332024752,,
2007-08-16,0.650662469953655,,
2007-08-17,0.689026641895954,,
2007-08-20,0.686275426378179,,
2007-08-21,0.723416835868134,,
2007-08-22,0.739924128974781,,
2007-08-23,0.733657471406517,,
2007-08-24,0.737478604070092,,
2007-08-27,0.754138742483282,,
2007-08-28,0.708132305213832,,
2007-08-29,0.748330620834647,,
2007-08-30,0.744050952251443,,
2007-08-31,0.781956588274113,,
2007-09-04,0.80610614670791,,
2007-09-05,0.79999233444619,,
2007-09-06,0.803507776496679,,
2007-09-07,0.774161477640418,,
2007-09-10,0.776301311932021,,
2007-09-11,0.79280820863456,,
2007-09-12,0.761627781689997,,
2007-09-13,0.761857049535178,,
2007-09-14,0.739388800707478,,
2007-09-17,0.737783925791213,,
2007-09-18,0.802437458132146,,
2007-09-19,0.787762023362135,,
2007-09-20,0.783178959136975,,
2007-09-21,0.790744798027935,,
2007-09-24,0.810920368403829,,
2007-09-25,0.821239714115408,,
2007-09-26,0.840725188277309,,
2007-09-27,0.843249427252747,,
2007-09-28,0.830866670934542,,
2007-10-01,0.865942358568724,,
2007-10-02,0.857633691859379,,
2007-10-03,0.821239714115408,,
2007-10-04,0.824905706959846,,
2007-10-05,0.846683859573553,,
2007-10-08,0.860442222962841,,
2007-10-09,0.845338057322343,,
2007-10-10,0.846227616561643,,
2007-10-11,0.808627689952023,,
2007-10-12,0.828344724637555,,
2007-10-15,0.834305688612251,,
2007-10-16,0.841871527503212,,
2007-10-17,0.906525059844145,,
2007-10-18,0.905837256308603,,
2007-10-19,0.857232473130313,,
2007-10-22,0.897812881727281,,
2007-10-23,0.902168970785713,,
2007-10-24,0.871676347376691,,
2007-10-25,0.795559422776728,,
2007-10-26,0.788681387421309,,
2007-10-29,0.77011069196168,,
2007-10-30,0.798310636918895,,
2007-10-31,0.811149636249009,,
2007-11-01,0.811149636249009,,
2007-11-02,0.842330063193573,,
2007-11-05,0.842330063193573,,
2007-11-06,0.868925133234524,,
2007-11-07,0.827656921102014,,
2007-11-08,0.7757850711299,,
2007-11-09,0.764837531522526,,
2007-11-12,0.688491339077381,,
2007-11-13,0.749247318050244,,
2007-11-14,0.737554657946033,,
2007-11-15,0.727696140603266,,
2007-11-16,0.74397415761109,,
2007-11-19,0.693764499516536,,
2007-11-20,0.688491339077381,,
2007-11-21,0.681154768031602,,
2007-11-23,0.692847428135813,,
2007-11-26,0.67679867897317,,
2007-11-27,0.705915695311108,,
2007-11-28,0.753144871418314,,
2007-11-29,0.759335103238191,,
2007-11-30,0.723110783699654,,
2007-12-03,0.733657104577962,,
2007-12-04,0.73296930104242,,
2007-12-05,0.771027763342402,,
2007-12-06,0.786617976814684,,
2007-12-07,0.776759459471918,,
2007-12-10,0.7852423697436,,
2007-12-11,0.786150270410515,,
2007-12-12,0.813213046855635,,
2007-12-13,0.790974065873115,,
2007-12-14,0.80404233304841,,
2007-12-17,0.763003388761081,,
2007-12-18,0.782491155601433,,
2007-12-19,0.789827726647212,,
2007-12-20,0.806335011500217,,
2007-12-21,0.806105743655036,,
2007-12-24,0.820320350056234,,
2007-12-26,0.831325206624903,,
2007-12-27,0.805647207964675,,
2007-12-28,0.797622833383353,,
2007-12-31,0.779969209304446,,
2008-01-02,0.756813156941204,,
2008-01-03,0.750852192966508,,
2008-01-04,0.68780353554184,,
2008-01-07,0.616730503535849,,
2008-01-08,0.629798770711144,,
2008-01-09,0.662354804726792,,
2008-01-10,0.648598734015955,,
2008-01-11,0.620169521213559,,
2008-01-14,0.661437733346069,,
2008-01-15,0.612832950167779,,
2008-01-16,0.543594060923234,,
2008-01-17,0.534194079270829,,
2008-01-18,0.569501327428643,,
2008-01-22,0.542906257387692,,
2008-01-23,0.550930631969013,,
2008-01-24,0.593115915482246,,
2008-01-25,0.57202327372563,,
2008-01-28,0.565145238370211,,
2008-01-29,0.582569594603938,,
2008-01-30,0.577525702009965,,
2008-01-31,0.563769631299128,,
2008-02-01,0.615815724833579,,
2008-02-04,0.596554933159956,,
2008-02-05,0.559184274395516,,
2008-02-06,0.557350131634071,,
2008-02-07,0.562852559918405,,
2008-02-08,0.572940345106352,,
2008-02-11,0.574774487867797,,
2008-02-12,0.596096397469594,,
2008-02-13,0.619481717678017,,
2008-02-14,0.518374597953366,,
2008-02-15,0.510579491217226,,
2008-02-19,0.503013652326265,,
2008-02-20,0.499345366803376,,
2008-02-21,0.488111242389525,,
2008-02-22,0.511725830443129,,
2008-02-25,0.511496562597948,,
2008-02-26,0.51585265165638,,
2008-02-27,0.523877026237701,,
2008-02-28,0.504159991552168,,
2008-02-29,0.490403920841332,,
2008-03-03,0.484672224711816,,
2008-03-04,0.479857599963023,,
2008-03-05,0.485357735568906,,
2008-03-06,0.454867404838337,,
2008-03-07,0.448218637328099,,
2008-03-10,0.42254063866787,,
2008-03-11,0.436525977223887,,
2008-03-12,0.424604049274496,,
2008-03-13,0.451657655005808,,
2008-03-14,0.420018692370883,,
2008-03-17,0.409472371492575,,
2008-03-18,0.434921102307623,,
2008-03-19,0.404887014588963,,
2008-03-20,0.424604049274496,,
2008-03-24,0.459223493896768,,
2008-03-25,0.465872261407006,,
2008-03-26,0.450969851470266,,
2008-03-27,0.444550351805209,,
2008-03-28,0.451199119315447,,
2008-03-31,0.453721065612433,,
2008-04-01,0.481462474879288,,
2008-04-02,0.466789332787728,,
2008-04-03,0.458077154670865,,
2008-04-04,0.430565013249192,,
2008-04-07,0.440882066282319,,
2008-04-08,0.438360119985332,,
2008-04-09,0.447072298102196,,
2008-04-10,0.455784476219059,,
2008-04-11,0.424833317119676,,
2008-04-14,0.410618710718478,,
2008-04-15,0.415433335467271,,
2008-04-16,0.431940620320275,,
2008-04-17,0.425979656345579,,
2008-04-18,0.436067441533526,,
2008-04-21,0.455555208373878,,
2008-04-22,0.447072298102196,,
2008-04-23,0.468623475549173,,
2008-04-24,0.457389351135323,,
2008-04-25,0.461974708038936,,
2008-04-28,0.453721065612433,,
2008-04-29,0.463121047264839,,
2008-04-30,0.47114542184616,,
2008-05-01,0.492925867138318,,
2008-05-02,0.516311187346741,,
2008-05-05,0.503472188016627,,
2008-05-06,0.516540455191921,,
2008-05-07,0.50461852724253,,
2008-05-08,0.503242920171446,,
2008-05-09,0.516540455191921,,
2008-05-12,0.501867313100362,,
2008-05-13,0.491550260067235,,
2008-05-14,0.505994134313613,,
2008-05-15,0.545198935839498,,
2008-05-16,0.559642810085877,,
2008-05-19,0.547950149981665,,
2008-05-20,0.533735543580467,,
2008-05-21,0.529379454522036,,
2008-05-22,0.54221845385215,,
2008-05-23,0.529837990212397,,
2008-05-27,0.535569686341912,,
2008-05-28,0.540613578935886,,
2008-05-29,0.539237971864802,,
2008-05-30,0.566291577596115,,
2008-06-02,0.568584256047921,,
2008-06-03,0.549325757052749,,
2008-06-04,0.555745256717806,,
2008-06-05,0.569730595273824,,
2008-06-06,0.551618435504555,,
2008-06-09,0.543135525232873,,
2008-06-10,0.511038026907587,,
2008-06-11,0.487194171008803,,
2008-06-12,0.490174652996151,,
2008-06-13,0.488569778079887,,
2008-06-16,0.481921010569649,,
2008-06-17,0.470228350465438,,
2008-06-18,0.456472279754601,,
2008-06-19,0.455325940528698,,
2008-06-20,0.453033262076892,,
2008-06-23,0.443633280424487,,
2008-06-24,0.458306422516046,,
2008-06-25,0.460828368813033,,
2008-06-26,0.437213780759429,,
2008-06-27,0.442028405508222,,
2008-06-30,0.429189406178108,,
2008-07-01,0.42987720971365,,
2008-07-02,0.413369924860646,,
2008-07-03,0.286355538630586,,
2008-07-07,0.277414092668542,,
2008-07-08,0.275809217752278,,
2008-07-09,0.270994593003485,,
2008-07-10,0.270306789467943,,
2008-07-11,0.267555575325776,,
2008-07-14,0.255404379531203,,
2008-07-15,0.25815559367337,,
2008-07-16,0.259531200744454,,
2008-07-17,0.260448272125177,,
2008-07-18,0.265033629028789,,
2008-07-21,0.266638503945053,,
2008-07-22,0.260906807815538,,
2008-07-23,0.268701914551679,,
2008-07-24,0.252882433234216,,
2008-07-25,0.265033629028789,,
2008-07-28,0.264345825493247,,
2008-07-29,0.267097039635414,,
2008-07-30,0.263199486267344,,
2008-07-31,0.262282414886621,,
2008-08-01,0.248526344175785,,
2008-08-04,0.242565380201089,,
2008-08-05,0.256550718757106,,
2008-08-06,0.263428754112525,,
2008-08-07,0.259301932899274,,
2008-08-08,0.252194629698675,,
2008-08-11,0.257467790137829,,
2008-08-12,0.253799504614939,,
2008-08-13,0.281082378191432,,
2008-08-14,0.298048198734797,,
2008-08-15,0.297131127354075,,
2008-08-18,0.303092091328771,,
2008-08-19,0.307677448232383,,
2008-08-20,0.322809126014303,,
2008-08-21,0.312262805135995,,
2008-08-22,0.312033537290815,,
2008-08-25,0.307448180387202,,
2008-08-26,0.300111609341423,,
2008-08-27,0.302404287793229,,
2008-08-28,0.301257948567326,,
2008-08-29,0.289794556308295,,
2008-09-02,0.282457985262515,,
2008-09-03,0.267326307480595,,
2008-09-04,0.263658021957705,,
2008-09-05,0.267555575325776,,
2008-09-08,0.256550718757106,,
2008-09-09,0.247838540640243,,
2008-09-10,0.248067808485423,,
2008-09-11,0.236145880536032,,
2008-09-12,0.233623934239045,,
2008-09-15,0.21321909601797,,
2008-09-16,0.219867863528208,,
2008-09-17,0.229267845180613,,
2008-09-18,0.249672683401688,,
2008-09-19,0.26159461135108,,
2008-09-22,0.256092183066745,,
2008-09-23,0.248755612020965,,
2008-09-24,0.25792632582819,,
2008-09-25,0.262970218422163,,
2008-09-26,0.268014111016137,,
2008-09-29,0.231560523632419,,
2008-09-30,0.245545862188437,,
2008-10-01,0.238667826833018,,
2008-10-02,0.213906899553512,,
2008-10-03,0.207028864198094,,
2008-10-06,0.179975258466781,,
2008-10-07,0.165989919910764,,
2008-10-08,0.169428937588473,,
2008-10-09,0.158653348864984,,
2008-10-10,0.156131402567998,,
2008-10-13,0.184560615370394,,
2008-10-14,0.180433794157143,,
2008-10-15,0.16094602731679,,
2008-10-16,0.176536240789072,,
2008-10-17,0.175389901563169,,
2008-10-20,0.178828919240878,,
2008-10-21,0.165072848530042,,
2008-10-22,0.158882616710165,,
2008-10-23,0.149941170748121,,
2008-10-24,0.151546045664385,,
2008-10-27,0.159799688090887,,
2008-10-28,0.183872811834852,,
2008-10-29,0.189833775809548,,
2008-10-30,0.197858150390869,,
2008-10-31,0.200838632378217,,
2008-11-03,0.193502061332438,,
2008-11-04,0.205882524972191,,
2008-11-05,0.195106936248702,,
2008-11-06,0.174702098027627,,
2008-11-07,0.199921560997495,,
2008-11-10,0.18708256166738,,
2008-11-11,0.178828919240878,,
2008-11-12,0.16828259836257,,
2008-11-13,0.182038669073407,,
2008-11-14,0.1643850449945,,
2008-11-17,0.16094602731679,,
2008-11-18,0.155672866877636,,
2008-11-19,0.142833867547522,,
2008-11-20,0.135268028656562,,
2008-11-21,0.146272885225231,,
2008-11-24,0.155902134722817,,
2008-11-25,0.160258223781249,,
2008-11-26,0.174472830182447,,
2008-11-28,0.171263080349918,,
2008-12-01,0.156589938258359,,
2008-12-02,0.165302116375222,,
2008-12-03,0.173785026646905,,
2008-12-04,0.162321634387874,,
2008-12-05,0.168741134052931,,
2008-12-08,0.163238705768597,,
2008-12-09,0.179058187086059,,
2008-12-10,0.196024007629424,,
2008-12-11,0.187770365202922,,
2008-12-12,0.197170346855327,,
2008-12-15,0.19075084719027,,
2008-12-16,0.203589846520385,,
2008-12-17,0.213677631708332,,
2008-12-18,0.193960597022799,,
2008-12-19,0.195336204093882,,
2008-12-22,0.183872811834852,,
2008-12-23,0.181350865537865,,
2008-12-24,0.176994776479433,,
2008-12-26,0.17218015173064,,
2008-12-29,0.177682580014975,,
2008-12-30,0.183872811834852,,
2008-12-31,0.185019151060755,,
2009-01-02,0.199692293152314,,
2009-01-05,0.203360578675204,,
2009-01-06,0.210284467599658,,
2009-01-07,0.197628882545689,,
2009-01-08,0.192584989951715,,
2009-01-09,0.181809401228226,,
2009-01-12,0.174472830182447,,
2009-01-13,0.175389901563169,,
2009-01-14,0.167594794827028,,
2009-01-15,0.173555758801724,,
2009-01-16,0.18318500829931,,
2009-01-20,0.165302116375222,,
2009-01-21,0.173326490956544,,
2009-01-22,0.170116741124015,,
2009-01-23,0.176765508634253,,
2009-01-26,0.182726472608949,,
2009-01-27,0.193502061332438,,
2009-01-28,0.201526435913759,,
2009-01-29,0.189833775809548,,
2009-01-30,0.182267936918588,,
2009-02-02,0.192126454261354,,
2009-02-03,0.19441913271316,,
2009-02-04,0.199921560997495,,
2009-02-05,0.214594703089054,,
2009-02-06,0.226287363193265,,
2009-02-09,0.223306881205917,,
2009-02-10,0.213677631708332,,
2009-02-11,0.1868532938222,,
